month,day,hour,ghi,solar_zenith_angle,clearsky_ghi,relative_humidity,temperature
7,4,7,318,66.61,337,95.31,26.0
7,4,8,530,53.45,550,90.6,26.8
7,4,9,724,41.19,724,84.2,27.8
7,4,10,842,30.98,842,79.97,28.4
7,4,11,870,25.5,894,77.56,28.8
7,4,12,873,27.72,873,76.37,29.0
7,4,13,784,36.24,784,76.32000000000001,29.0
7,4,14,579,47.8,634,76.97,28.9
7,4,15,315,60.65,436,79.44,28.5
7,4,16,200,74.07000000000001,214,84.22,27.9
7,4,17,22,87.59,22,89.39,27.200000000000003
7,5,5,0,94.07,0,96.59,25.700000000000003
7,5,6,114,80.19,114,94.0,26.200000000000003
7,5,7,333,66.63,333,88.32000000000001,27.0
7,5,8,545,53.46,545,82.73,27.700000000000003
7,5,9,719,41.17,719,78.96000000000001,28.4
7,5,10,814,30.94,836,77.03,28.9
7,5,11,837,25.42,884,76.11,29.200000000000003
7,5,12,866,27.62,866,75.65,29.4
7,5,13,777,36.15,777,76.10000000000001,29.4
7,5,14,625,47.72,625,77.53,29.200000000000003
7,5,15,429,60.58,429,80.06,28.8
7,5,16,209,74.02,209,83.93,28.3
7,5,17,21,87.55,21,89.26,27.6
7,6,5,0,94.11,0,97.79,26.0
7,6,6,115,80.22,115,94.0,26.700000000000003
7,6,7,334,66.65,334,88.61,27.5
7,6,8,544,53.46,544,83.74,28.200000000000003
7,6,9,702,41.15,719,80.8,28.700000000000003
7,6,10,838,30.88,838,78.19,29.200000000000003
7,6,11,891,25.33,891,76.75,29.5
7,6,12,873,27.51,873,75.76,29.700000000000003
7,6,13,785,36.06,785,75.82000000000001,29.700000000000003
7,6,14,635,47.64,635,77.51,29.4
7,6,15,436,60.51,436,80.13,29.0
7,6,16,214,73.96000000000001,214,84.99,28.4
7,6,17,22,87.51,22,88.68,27.8
7,7,5,0,94.15,0,94.69,26.200000000000003
7,7,6,66,80.25,111,93.28,26.3
7,7,7,195,66.66,328,90.51,26.6
7,7,8,430,53.45,541,89.31,26.8
7,7,9,525,41.13,716,88.53,26.9
7,7,10,524,30.83,834,86.21000000000001,27.3
7,7,11,666,25.23,883,84.52,27.6
7,7,12,696,27.4,866,83.26,27.8
7,7,13,639,35.96,777,83.13,27.8
7,7,14,626,47.56,626,84.93,27.5
7,7,15,333,60.45,428,87.09,27.3
7,7,16,148,73.91,207,90.25,27.0
7,7,17,16,87.47,21,91.47,26.700000000000003
7,8,5,0,94.18,0,97.36,25.4
7,8,6,109,80.27,109,96.03,25.700000000000003
7,8,7,302,66.67,326,95.79,26.0
7,8,8,538,53.45,538,94.26,26.200000000000003
7,8,9,714,41.1,714,89.72,26.700000000000003
7,8,10,822,30.76,834,84.41,27.200000000000003
7,8,11,888,25.12,888,80.45,27.700000000000003
7,8,12,869,27.29,869,78.5,28.0
7,8,13,778,35.86,778,77.89,28.1
7,8,14,623,47.48,623,78.61,28.0
7,8,15,427,60.38,427,81.06,27.700000000000003
7,8,16,197,73.85000000000001,208,85.67,27.3
7,8,17,12,87.42,21,89.06,26.8
7,9,5,0,94.21,0,96.95,25.4
7,9,6,111,80.29,111,95.26,25.700000000000003
7,9,7,330,66.68,330,92.7,26.200000000000003
7,9,8,543,53.44,543,88.16,26.8
7,9,9,684,41.06,717,84.08,27.5
7,9,10,833,30.69,833,80.76,28.1
7,9,11,881,25.01,881,78.62,28.4
7,9,12,864,27.17,864,77.26,28.6
7,9,13,776,35.76,776,77.17,28.6
7,9,14,615,47.39,625,78.35000000000001,28.4
7,9,15,429,60.31,429,81.01,28.0
7,9,16,208,73.8,208,85.7,27.5
7,9,17,21,87.38,21,90.01,26.9
7,10,5,0,94.25,0,98.5,25.200000000000003
7,10,6,19,80.31,112,96.98,25.5
7,10,7,208,66.69,332,94.81,26.0
7,10,8,351,53.43,546,90.08,26.6
7,10,9,700,41.02,721,84.19,27.3
7,10,10,841,30.62,841,79.63,27.8
7,10,11,895,24.89,895,77.10000000000001,28.1
7,10,12,545,27.04,876,76.12,28.3
7,10,13,592,35.65,782,76.81,28.200000000000003
7,10,14,499,47.31,621,78.05,28.0
7,10,15,426,60.25,426,80.34,27.700000000000003
7,10,16,206,73.74,206,84.96000000000001,27.200000000000003
7,10,17,21,87.35000000000001,21,88.3,26.700000000000003
7,11,5,0,94.28,0,95.3,24.9
7,11,6,94,80.33,110,93.82,25.4
7,11,7,171,66.69,328,90.54,26.1
7,11,8,529,53.41,542,85.22,26.8
7,11,9,718,40.98,718,80.8,27.5
7,11,10,838,30.53,838,78.27,28.0
7,11,11,890,24.77,890,76.57000000000001,28.4
7,11,12,872,26.91,872,75.74,28.6
7,11,13,715,35.54,783,75.86,28.6
7,11,14,541,47.22,630,77.2,28.4
7,11,15,433,60.18,433,79.99,28.1
7,11,16,163,73.69,212,85.5,27.5
7,11,17,18,87.31,23,88.98,27.0
7,12,5,0,94.3,0,96.09,25.4
7,12,6,112,80.34,112,94.08,25.700000000000003
7,12,7,331,66.69,331,88.08,26.4
7,12,8,546,53.39,546,82.71000000000001,27.1
7,12,9,722,40.93,722,78.89,27.8
7,12,10,842,30.45,842,76.36,28.4
7,12,11,894,24.64,894,75.33,28.700000000000003
7,12,12,876,26.77,876,74.62,28.9
7,12,13,784,35.43,784,74.61,28.9
7,12,14,496,47.14,626,75.49,28.8
7,12,15,333,60.11,431,78.23,28.4
7,12,16,130,73.64,211,83.56,27.8
7,12,17,15,87.27,22,88.08,27.200000000000003
7,13,5,0,94.33,0,95.54,25.4
7,13,6,112,80.35000000000001,112,93.05,25.9
7,13,7,314,66.68,334,87.45,26.700000000000003
7,13,8,549,53.36,549,82.75,27.5
7,13,9,537,40.88,725,79.4,28.1
7,13,10,575,30.35,838,76.88,28.5
7,13,11,854,24.5,881,75.05,28.8
7,13,12,864,26.63,864,74.4,28.9
7,13,13,777,35.32,777,74.86,28.8
7,13,14,247,47.05,629,76.81,28.5
7,13,15,333,60.04,434,80.53,28.0
7,13,16,9,73.59,213,85.4,27.5
7,13,17,2,87.24,23,88.97,26.9
7,14,5,0,94.35,0,96.56,25.1
7,14,6,17,80.36,112,95.06,25.5
7,14,7,85,66.67,333,91.84,26.200000000000003
7,14,8,292,53.34,547,87.44,26.9
7,14,9,479,40.82,723,83.27,27.6
7,14,10,563,30.25,840,80.65,28.0
7,14,11,590,24.36,888,78.59,28.3
7,14,12,872,26.48,872,77.55,28.4
7,14,13,784,35.2,784,77.78,28.3
7,14,14,631,46.96,631,78.97,28.0
7,14,15,434,59.98,434,81.81,27.5
7,14,16,213,73.54,213,85.7,27.0
7,14,17,23,87.21000000000001,23,89.91,26.4
7,15,5,0,94.38,0,97.95,25.200000000000003
7,15,6,109,80.37,109,95.14,25.700000000000003
7,15,7,328,66.66,328,90.41,26.5
7,15,8,544,53.3,544,85.29,27.200000000000003
7,15,9,722,40.76,722,81.64,27.8
7,15,10,845,30.15,845,79.16,28.200000000000003
7,15,11,828,24.21,901,77.54,28.5
7,15,12,866,26.33,884,76.45,28.700000000000003
7,15,13,796,35.08,796,76.06,28.8
7,15,14,643,46.87,643,77.5,28.6
7,15,15,444,59.91,444,80.03,28.3
7,15,16,221,73.49,221,85.02,27.700000000000003
7,15,17,25,87.17,25,90.21,27.0
7,16,5,0,94.4,0,99.6,25.3
7,16,6,112,80.37,112,95.3,26.0
7,16,7,333,66.65,333,90.92,26.9
7,16,8,538,53.27,549,85.63,27.5
7,16,9,727,40.7,727,81.82000000000001,28.0
7,16,10,623,30.04,841,79.08,28.4
7,16,11,480,24.05,886,76.98,28.700000000000003
7,16,12,867,26.18,867,76.69,28.700000000000003
7,16,13,726,34.96,776,76.96000000000001,28.700000000000003
7,16,14,212,46.78,621,79.14,28.4
7,16,15,110,59.84,424,83.01,28.0
7,16,16,139,73.44,205,87.99,27.5
7,16,17,20,87.14,21,89.99,27.1
7,17,5,0,94.41,0,96.96,25.5
7,17,6,22,80.37,107,96.29,25.700000000000003
7,17,7,107,66.64,326,96.15,25.9
7,17,8,292,53.23,541,95.33,26.200000000000003
7,17,9,274,40.63,720,93.54,26.5
7,17,10,200,29.93,842,88.92,26.8
7,17,11,153,23.89,897,83.66,27.1
7,17,12,149,26.02,880,81.32000000000001,27.200000000000003
7,17,13,184,34.84,792,80.94,27.200000000000003
7,17,14,200,46.69,642,82.45,27.0
7,17,15,191,59.78,444,85.16,26.700000000000003
7,17,16,174,73.4,220,89.33,26.3
7,17,17,21,87.11,25,92.63,25.8
7,18,5,0,94.43,0,95.85,24.700000000000003
7,18,6,59,80.37,111,94.3,25.1
7,18,7,142,66.62,332,90.82,25.8
7,18,8,391,53.19,548,85.05,26.6
7,18,9,587,40.55,726,80.84,27.3
7,18,10,844,29.81,844,77.98,27.9
7,18,11,869,23.72,891,75.8,28.3
7,18,12,873,25.86,873,74.78,28.5
7,18,13,786,34.72,786,74.93,28.5
7,18,14,637,46.6,637,76.58,28.3
7,18,15,439,59.71,439,79.60000000000001,28.0
7,18,16,216,73.35000000000001,216,85.10000000000001,27.4
7,18,17,24,87.09,24,89.66,26.8
7,19,5,0,94.44,0,97.16,24.8
7,19,6,109,80.37,109,94.34,25.4
7,19,7,242,66.59,328,89.32000000000001,26.3
7,19,8,72,53.14,543,84.37,27.1
7,19,9,297,40.47,719,80.26,27.9
7,19,10,616,29.68,840,77.65,28.4
7,19,11,674,23.55,893,76.13,28.700000000000003
7,19,12,739,25.69,877,75.53,28.8
7,19,13,666,34.59,786,75.52,28.8
7,19,14,629,46.51,629,76.8,28.6
7,19,15,434,59.65,434,79.75,28.200000000000003
7,19,16,213,73.31,213,84.75,27.700000000000003
7,19,17,23,87.06,23,89.25,27.1
7,20,5,0,94.46,0,97.42,25.3
7,20,6,111,80.36,111,95.85,25.6
7,20,7,335,66.57000000000001,335,92.73,26.200000000000003
7,20,8,554,53.09,554,86.54,27.0
7,20,9,719,40.39,735,80.51,27.700000000000003
7,20,10,858,29.55,858,75.32000000000001,28.4
7,20,11,912,23.37,912,72.37,28.9
7,20,12,894,25.52,894,71.65,29.1
7,20,13,805,34.46,805,71.58,29.200000000000003
7,20,14,652,46.42,652,72.84,29.0
7,20,15,452,59.58,452,75.56,28.6
7,20,16,226,73.26,226,80.61,28.0
7,20,17,26,87.04,26,86.56,27.200000000000003
7,21,5,0,94.46,0,96.51,25.200000000000003
7,21,6,42,80.36,114,93.25,25.8
7,21,7,140,66.54,337,88.09,26.6
7,21,8,224,53.04,554,82.84,27.200000000000003
7,21,9,139,40.3,732,79.58,27.700000000000003
7,21,10,99,29.41,852,77.43,27.9
7,21,11,246,23.18,904,75.49,28.1
7,21,12,447,25.34,888,75.29,28.1
7,21,13,560,34.34,799,75.73,28.1
7,21,14,573,46.33,644,77.15,27.9
7,21,15,445,59.52,445,79.94,27.5
7,21,16,221,73.22,221,84.12,27.0
7,21,17,25,87.01,25,89.47,26.3
7,22,5,0,94.47,0,98.25,24.8
7,22,6,110,80.35000000000001,110,96.59,25.200000000000003
7,22,7,324,66.51,334,93.78,25.8
7,22,8,554,52.98,554,87.01,26.8
7,22,9,653,40.21,735,80.09,27.8
7,22,10,805,29.27,859,75.9,28.5
7,22,11,915,22.99,915,73.51,29.0
7,22,12,897,25.16,897,72.27,29.3
7,22,13,808,34.21,808,72.43,29.3
7,22,14,655,46.24,655,73.89,29.1
7,22,15,454,59.46,454,76.11,28.8
7,22,16,228,73.18,228,80.38,28.200000000000003
7,22,17,26,86.99,26,86.36,27.4
7,23,5,0,94.48,0,98.73,25.3
7,23,6,113,80.33,113,93.72,26.1
7,23,7,338,66.47,338,86.42,27.1
7,23,8,558,52.92,558,80.15,28.0
7,23,9,740,40.12,740,76.33,28.700000000000003
7,23,10,864,29.13,864,73.19,29.3
7,23,11,920,22.79,920,71.64,29.6
7,23,12,903,24.98,903,70.68,29.8
7,23,13,810,34.07,810,70.55,29.8
7,23,14,652,46.15,652,72.16,29.5
7,23,15,450,59.4,450,75.4,29.1
7,23,16,224,73.14,224,80.36,28.6
7,23,17,26,86.98,26,84.14,28.0
7,24,5,0,94.48,0,97.18,25.5
7,24,6,113,80.32000000000001,113,94.57,26.0
7,24,7,339,66.44,339,89.21000000000001,26.9
7,24,8,560,52.86,560,81.7,27.8
7,24,9,743,40.02,743,75.35000000000001,28.6
7,24,10,868,28.97,868,71.31,29.200000000000003
7,24,11,925,22.59,925,69.22,29.6
7,24,12,907,24.79,907,68.08,29.9
7,24,13,815,33.94,815,68.42,29.9
7,24,14,659,46.06,659,69.8,29.700000000000003
7,24,15,456,59.34,456,72.58,29.4
7,24,16,227,73.10000000000001,227,77.34,28.9
7,24,17,26,86.96000000000001,26,79.94,28.4
7,25,5,0,94.48,0,89.57000000000001,25.700000000000003
7,25,6,99,80.3,109,88.86,26.4
7,25,7,223,66.4,331,85.95,27.3
7,25,8,368,52.79,548,82.23,27.8
7,25,9,302,39.91,727,78.75,28.3
7,25,10,445,28.82,843,76.58,28.6
7,25,11,564,22.38,885,75.75,28.700000000000003
7,25,12,480,24.6,868,76.2,28.6
7,25,13,205,33.81,779,77.65,28.4
7,25,14,48,45.97,627,82.04,28.0
7,25,15,112,59.28,428,83.27,27.6
7,25,16,95,73.07000000000001,207,85.74,27.5
7,25,17,9,86.94,21,83.32000000000001,27.4
7,26,5,0,94.48,0,92.99,25.8
7,26,6,28,80.27,105,91.26,26.3
7,26,7,201,66.35,324,91.15,26.8
7,26,8,535,52.72,542,88.71000000000001,27.3
7,26,9,572,39.81,723,83.15,27.9
7,26,10,849,28.66,849,77.55,28.5
7,26,11,796,22.17,909,74.42,28.9
7,26,12,892,24.4,892,73.26,29.1
7,26,13,657,33.67,800,73.38,29.1
7,26,14,497,45.88,641,75.29,28.8
7,26,15,441,59.22,441,78.97,28.4
7,26,16,217,73.03,217,83.26,28.0
7,26,17,24,86.93,24,84.21000000000001,27.6
7,27,5,0,94.47,0,94.24,25.700000000000003
7,27,6,113,80.25,113,93.09,26.1
7,27,7,339,66.31,339,90.46,26.700000000000003
7,27,8,560,52.65,560,84.75,27.4
7,27,9,742,39.7,742,79.75,28.200000000000003
7,27,10,864,28.49,864,75.58,28.9
7,27,11,832,21.94,913,72.84,29.3
7,27,12,898,24.21,898,71.99,29.4
7,27,13,810,33.54,810,71.37,29.5
7,27,14,657,45.79,657,72.39,29.3
7,27,15,455,59.16,455,74.51,29.0
7,27,16,227,73.0,227,78.24,28.6
7,27,17,26,86.92,26,81.52,28.0
7,28,5,0,94.46,0,94.79,25.200000000000003
7,28,6,112,80.22,112,90.34,26.200000000000003
7,28,7,336,66.26,336,85.2,27.3
7,28,8,473,52.57,556,79.29,28.1
7,28,9,580,39.58,736,75.36,28.700000000000003
7,28,10,486,28.32,859,72.67,29.1
7,28,11,676,21.72,913,70.63,29.4
7,28,12,561,24.01,895,69.91,29.5
7,28,13,321,33.4,804,70.32000000000001,29.4
7,28,14,356,45.7,648,72.22,29.1
7,28,15,427,59.11,448,74.81,28.8
7,28,16,80,72.97,222,79.92,28.200000000000003
7,28,17,6,86.91,25,83.31,27.6
7,29,5,0,94.45,0,96.29,25.1
7,29,6,113,80.19,113,93.2,25.8
7,29,7,339,66.21000000000001,339,87.38,26.8
7,29,8,559,52.49,559,79.23,27.8
7,29,9,741,39.46,741,73.66,28.700000000000003
7,29,10,864,28.14,864,70.67,29.3
7,29,11,917,21.49,917,68.88,29.700000000000003
7,29,12,898,23.8,898,68.25,29.9
7,29,13,781,33.27,808,68.22,30.0
7,29,14,598,45.62,654,69.66,29.8
7,29,15,428,59.05,451,71.85000000000001,29.6
7,29,16,223,72.94,223,76.48,29.1
7,29,17,25,86.9,25,79.37,28.5
7,30,5,0,94.44,0,92.28,26.0
7,30,6,113,80.16,113,90.27,26.700000000000003
7,30,7,339,66.15,339,86.59,27.6
7,30,8,560,52.41,560,80.29,28.4
7,30,9,742,39.34,742,75.39,29.1
7,30,10,865,27.97,865,72.39,29.6
7,30,11,858,21.25,918,70.45,30.0
7,30,12,756,23.6,900,69.89,30.200000000000003
7,30,13,713,33.13,810,70.5,30.1
7,30,14,618,45.53,657,71.92,29.9
7,30,15,454,59.0,454,74.91,29.700000000000003
7,30,16,180,72.91,225,77.82000000000001,29.3
7,30,17,20,86.9,26,80.41,28.8
7,31,5,0,94.43,0,93.22,26.4
7,31,6,115,80.13,115,92.48,26.8
7,31,7,342,66.09,342,89.08,27.4
7,31,8,561,52.32,561,83.58,28.0
7,31,9,744,39.21,744,78.97,28.6
7,31,10,869,27.78,869,75.23,29.200000000000003
7,31,11,925,21.01,925,72.68,29.6
7,31,12,908,23.39,908,71.79,29.700000000000003
7,31,13,817,32.99,817,72.60000000000001,29.5
7,31,14,659,45.45,659,74.74,29.200000000000003
7,31,15,457,58.95,457,78.13,28.8
7,31,16,228,72.89,228,82.47,28.200000000000003
7,31,17,26,86.89,26,85.67,27.6
8,1,5,0,94.41,0,96.58,25.700000000000003
8,1,6,115,80.09,115,93.74,26.3
8,1,7,342,66.03,342,88.92,27.200000000000003
8,1,8,426,52.23,564,82.06,28.200000000000003
8,1,9,747,39.09,747,75.71000000000001,29.1
8,1,10,870,27.59,870,71.04,29.9
8,1,11,919,20.76,919,69.02,30.3
8,1,12,902,23.17,902,67.8,30.6
8,1,13,810,32.86,810,67.85,30.6
8,1,14,654,45.36,654,69.02,30.4
8,1,15,452,58.9,452,71.42,30.1
8,1,16,224,72.87,224,75.77,29.5
8,1,17,25,86.89,25,80.77,28.700000000000003
8,2,5,0,94.39,0,95.1,26.0
8,2,6,113,80.05,113,91.4,26.700000000000003
8,2,7,338,65.97,338,84.32000000000001,27.700000000000003
8,2,8,561,52.14,561,78.56,28.6
8,2,9,688,38.95,745,74.02,29.4
8,2,10,843,27.4,870,70.2,30.1
8,2,11,747,20.51,926,67.83,30.5
8,2,12,906,22.96,906,66.27,30.8
8,2,13,813,32.72,813,66.34,30.8
8,2,14,656,45.28,656,67.39,30.700000000000003
8,2,15,451,58.85,451,70.12,30.4
8,2,16,223,72.85000000000001,223,74.25,29.9
8,2,17,25,86.89,25,77.22,29.3
8,3,5,0,94.37,0,95.84,26.4
8,3,6,16,80.01,112,94.89,26.6
8,3,7,69,65.9,336,92.47,27.0
8,3,8,234,52.05,557,88.93,27.4
8,3,9,738,38.82,738,84.68,27.9
8,3,10,856,27.2,856,81.81,28.3
8,3,11,494,20.25,899,79.27,28.700000000000003
8,3,12,687,22.74,882,77.3,29.0
8,3,13,729,32.59,795,75.9,29.200000000000003
8,3,14,594,45.2,647,75.92,29.200000000000003
8,3,15,408,58.81,444,77.98,28.9
8,3,16,182,72.83,216,81.68,28.5
8,3,17,22,86.89,23,85.65,27.9
8,4,5,0,94.34,0,96.45,26.3
8,4,6,73,79.96000000000001,108,92.96,26.9
8,4,7,118,65.83,330,88.06,27.6
8,4,8,459,51.95,550,82.09,28.3
8,4,9,586,38.68,732,78.06,28.9
8,4,10,669,27.0,860,75.18,29.4
8,4,11,527,19.98,920,72.85000000000001,29.8
8,4,12,610,22.53,902,71.32000000000001,30.1
8,4,13,602,32.45,809,71.41,30.1
8,4,14,510,45.12,651,72.07000000000001,30.0
8,4,15,308,58.76,448,75.08,29.6
8,4,16,128,72.81,220,80.14,29.0
8,4,17,14,86.9,24,84.18,28.4
8,5,5,0,94.31,0,97.21,25.9
8,5,6,24,79.91,108,96.27,26.1
8,5,7,120,65.76,328,94.35,26.4
8,5,8,198,51.85,546,90.03,26.9
8,5,9,486,38.53,727,86.14,27.4
8,5,10,555,26.79,851,81.88,27.9
8,5,11,670,19.72,904,78.91,28.3
8,5,12,727,22.31,887,77.02,28.6
8,5,13,759,32.32,797,77.09,28.6
8,5,14,634,45.04,644,79.03,28.4
8,5,15,275,58.72,442,82.89,28.0
8,5,16,48,72.79,216,86.63,27.6
8,5,17,7,86.9,23,89.08,27.200000000000003
8,6,5,0,94.28,0,96.3,25.6
8,6,6,29,79.86,114,96.41,25.8
8,6,7,308,65.68,341,95.93,26.200000000000003
8,6,8,484,51.74,564,93.07,26.6
8,6,9,538,38.39,747,87.01,27.3
8,6,10,408,26.59,867,79.97,28.1
8,6,11,292,19.44,914,75.49,28.6
8,6,12,691,22.09,897,73.15,28.9
8,6,13,800,32.19,800,72.34,29.0
8,6,14,535,44.97,638,73.56,28.8
8,6,15,397,58.68,436,76.35000000000001,28.5
8,6,16,193,72.78,211,80.38,28.0
8,6,17,20,86.91,22,84.06,27.5
8,7,5,0,94.25,0,95.17,25.3
8,7,6,117,79.8,117,92.57,25.8
8,7,7,345,65.61,345,87.65,26.6
8,7,8,549,51.63,565,79.87,27.700000000000003
8,7,9,751,38.24,751,73.9,28.6
8,7,10,877,26.37,877,69.59,29.4
8,7,11,933,19.16,933,67.25,29.9
8,7,12,914,21.86,914,65.88,30.200000000000003
