month,day,hour,GHI,solar_zenith_angle,clearsky_GHI,temperature,relative_humidity
7,14,11,460,35.160000000000004,788,28.0,80.85000000000001
7,14,11,554,30.24,840,28.200000000000003,79.92
7,14,12,418,26.45,866,28.4,78.41
7,14,12,652,24.34,884,28.5,77.88
7,14,13,696,24.34,886,28.6,76.92
7,14,13,868,26.47,868,28.6,76.92
7,14,14,835,30.26,835,28.6,76.62
7,14,14,783,35.19,783,28.4,77.51
7,14,15,709,40.84,709,28.3,77.86
7,14,15,628,46.95,628,28.200000000000003,78.32000000000001
7,14,16,535,53.36,535,28.0,79.72
7,14,16,432,59.97,432,27.700000000000003,81.12
7,14,17,323,66.71000000000001,323,27.5,83.4
7,14,17,212,73.53,212,27.200000000000003,84.87
7,14,18,106,80.4,106,26.8,88.0
7,14,18,23,87.2,23,26.6,89.04
7,15,6,0,101.34,0,25.1,98.78
7,15,6,0,94.37,0,25.3,97.71
7,15,7,23,87.16,23,25.5,96.51
7,15,7,107,80.36,107,25.9,94.26
7,15,8,214,73.49,214,26.3,91.71
7,15,8,326,66.66,326,26.700000000000003,89.58
7,15,9,437,59.91,437,27.0,86.53
7,15,9,541,53.29,541,27.3,85.02
7,15,10,636,46.87,636,27.700000000000003,82.33
7,15,10,719,40.75,719,27.9,81.38
7,15,11,788,35.08,788,28.200000000000003,79.44
7,15,11,841,30.13,841,28.4,78.52
7,15,12,878,26.32,878,28.6,77.28
7,15,12,898,24.19,898,28.700000000000003,76.84
7,15,13,898,24.19,898,28.9,75.76
7,15,13,881,26.32,881,28.9,75.76
7,15,14,846,30.13,846,29.0,75.45
7,15,14,793,35.07,793,29.0,75.45
7,15,15,723,40.74,723,28.9,76.35000000000001
7,15,15,640,46.86,640,28.8,76.79
7,15,16,547,53.28,547,28.700000000000003,78.38
7,15,16,442,59.9,442,28.5,79.37
7,15,17,333,66.65,333,28.200000000000003,82.76
7,15,17,219,73.48,219,27.9,84.22
7,15,18,112,80.36,112,27.5,87.79
7,15,18,25,87.17,25,27.200000000000003,89.34
7,16,6,0,101.37,0,25.3,99.82
7,16,6,0,94.39,0,25.5,98.64
7,16,7,24,87.18,24,25.700000000000003,97.22
7,16,7,111,80.37,111,26.200000000000003,94.4
7,16,8,219,73.48,219,26.700000000000003,92.19
7,16,8,332,66.64,332,27.0,90.58
7,16,9,443,59.89,443,27.4,86.32000000000001
7,16,9,547,53.26,547,27.700000000000003,84.83
7,16,10,641,46.82,641,27.9,82.56
7,16,10,724,40.68,724,28.200000000000003,81.06
7,16,11,791,35.0,791,28.4,79.25
7,16,11,709,30.03,844,28.6,78.34
7,16,12,538,26.19,864,28.8,76.77
7,16,12,327,24.03,881,28.8,76.7
7,16,13,881,24.02,881,28.9,76.05
7,16,13,862,26.16,862,28.9,76.05
7,16,14,827,29.99,827,28.9,76.23
7,16,14,775,34.95,775,28.8,76.67
7,16,15,426,40.63,700,28.8,77.56
7,16,15,300,46.77,618,28.6,78.46000000000001
7,16,16,47,53.21,524,28.4,81.24
7,16,16,80,59.83,421,28.200000000000003,82.27
7,16,17,93,66.59,314,28.0,85.60000000000001
7,16,17,185,73.43,204,27.700000000000003,87.11
7,16,18,36,80.32000000000001,101,27.5,88.10000000000001
7,16,18,20,87.14,20,27.3,89.13
7,17,6,0,101.4,0,25.700000000000003,96.06
7,17,6,0,94.41,0,25.700000000000003,96.06
7,17,7,7,87.19,22,25.8,95.89
7,17,7,30,80.37,105,25.9,95.42
7,17,8,64,73.48,212,26.0,95.84
7,17,8,67,66.63,323,26.1,95.28
7,17,9,94,59.86,435,26.3,95.11
7,17,9,312,53.22,538,26.4,94.55
7,17,10,349,46.77,634,26.5,93.87
7,17,10,280,40.61,716,26.700000000000003,92.77
7,17,11,228,34.910000000000004,785,26.8,89.23
7,17,11,110,29.91,838,27.0,88.11
7,17,12,336,26.05,875,27.1,83.87
7,17,12,127,23.87,893,27.200000000000003,83.38
7,17,13,443,23.86,894,27.3,81.12
7,17,13,152,26.0,876,27.4,80.57000000000001
7,17,14,184,29.85,841,27.4,80.27
7,17,14,227,34.83,789,27.3,80.74
7,17,15,511,40.53,722,27.3,81.19
7,17,15,204,46.68,640,27.200000000000003,81.67
7,17,16,325,53.13,546,27.1,83.36
7,17,16,191,59.77,442,26.9,84.34
7,17,17,210,66.54,332,26.700000000000003,87.42
7,17,17,179,73.39,219,26.4,89.06
7,17,18,92,80.28,111,26.200000000000003,90.65
7,17,18,21,87.11,25,26.0,91.72
7,18,6,0,101.42,0,24.700000000000003,96.1
7,18,6,0,94.42,0,24.8,95.53
7,18,7,12,87.19,24,25.0,95.1
7,18,7,61,80.37,109,25.3,93.42
7,18,8,112,73.47,218,25.6,92.1
7,18,8,124,66.61,330,26.0,89.96000000000001
7,18,9,323,59.83,442,26.3,86.85000000000001
7,18,9,323,53.18,546,26.700000000000003,84.84
7,18,10,471,46.72,641,27.200000000000003,81.58
7,18,10,535,40.54,723,27.5,80.17
7,18,11,682,34.81,792,27.9,78.21000000000001
7,18,11,844,29.79,844,28.1,77.23
7,18,12,780,25.9,869,28.4,75.58
7,18,12,887,23.7,887,28.5,75.14
7,18,13,887,23.68,887,28.6,74.49
7,18,13,869,25.84,869,28.700000000000003,74.06
7,18,14,833,29.7,833,28.700000000000003,74.21000000000001
7,18,14,781,34.7,781,28.700000000000003,74.21000000000001
7,18,15,716,40.42,716,28.700000000000003,75.04
7,18,15,634,46.59,634,28.5,75.91
7,18,16,540,53.05,540,28.4,77.98
7,18,16,437,59.7,437,28.200000000000003,78.89
7,18,17,327,66.48,327,27.9,82.78
7,18,17,215,73.34,215,27.6,84.23
7,18,18,76,80.24,108,27.3,87.21000000000001
7,18,18,24,87.08,24,27.0,88.75
7,19,6,0,101.44,0,24.8,97.39
7,19,6,0,94.44,0,25.0,96.24
7,19,7,23,87.2,23,25.200000000000003,95.7
7,19,7,107,80.36,107,25.6,93.55
7,19,8,214,73.45,214,26.0,91.14
7,19,8,224,66.59,326,26.5,88.5
7,19,9,124,59.8,436,26.9,85.58
7,19,9,40,53.13,541,27.3,83.60000000000001
7,19,10,238,46.65,634,27.700000000000003,81.39
7,19,10,226,40.46,717,28.0,79.98
7,19,11,501,34.71,784,28.3,78.28
7,19,11,622,29.66,837,28.5,77.38
7,19,12,739,25.75,871,28.700000000000003,76.38
7,19,12,646,23.53,889,28.8,75.86
7,19,13,754,23.5,891,29.0,74.9
7,19,13,782,25.67,873,29.0,74.83
7,19,14,838,29.55,838,29.0,74.9
7,19,14,714,34.58,786,29.0,74.9
7,19,15,665,40.32,707,28.9,75.64
7,19,15,625,46.5,625,28.700000000000003,76.51
7,19,16,534,52.98,534,28.6,78.07000000000001
7,19,16,431,59.64,431,28.4,78.97
7,19,17,323,66.43,323,28.200000000000003,82.45
7,19,17,212,73.3,212,27.9,83.9
7,19,18,106,80.21000000000001,106,27.6,86.82000000000001
7,19,18,23,87.05,23,27.3,88.35000000000001
7,20,6,0,101.46,0,25.4,97.09
7,20,6,0,94.45,0,25.5,96.51
7,20,7,23,87.2,23,25.6,96.0
7,20,7,109,80.36,109,25.8,94.97
7,20,8,219,73.44,219,26.1,93.5
7,20,8,333,66.56,333,26.4,91.87
7,20,9,445,59.76,445,26.700000000000003,88.37
7,20,9,552,53.08,552,27.1,86.33
7,20,10,648,46.59,648,27.6,81.25
7,20,10,732,40.38,732,27.9,79.84
7,20,11,802,34.61,802,28.3,75.99
7,20,11,855,29.53,855,28.6,74.61
7,20,12,889,25.59,889,28.9,72.59
7,20,12,908,23.35,908,29.1,71.76
7,20,13,909,23.32,909,29.3,71.04
7,20,13,891,25.5,891,29.3,71.04
7,20,14,855,29.4,855,29.4,70.89
7,20,14,802,34.45,802,29.4,70.89
7,20,15,733,40.21,733,29.4,71.39
7,20,15,649,46.41,649,29.200000000000003,72.14
7,20,16,555,52.9,555,29.1,73.54
7,20,16,449,59.58,449,28.8,74.83
7,20,17,339,66.37,339,28.6,77.97
7,20,17,225,73.26,225,28.200000000000003,79.88
7,20,18,115,80.18,115,27.700000000000003,84.19
7,20,18,26,87.03,26,27.4,85.68
7,21,6,0,101.48,0,25.200000000000003,96.73
7,21,6,0,94.46,0,25.4,95.69
7,21,7,8,87.2,25,25.5,95.14
7,21,7,41,80.35000000000001,112,26.0,92.37
7,21,8,150,73.42,222,26.4,89.33
7,21,8,119,66.53,336,26.8,87.26
7,21,9,84,59.72,447,27.200000000000003,83.03
7,21,9,255,53.03,551,27.4,82.07000000000001
7,21,10,141,46.52,647,27.700000000000003,79.74
7,21,10,191,40.29,729,27.9,78.82000000000001
7,21,11,121,34.5,798,28.1,76.67
7,21,11,79,29.4,851,28.1,76.67
7,21,12,150,25.42,881,28.200000000000003,75.25
7,21,12,213,23.16,900,28.3,74.82000000000001
7,21,13,305,23.13,903,28.3,74.62
7,21,13,336,25.32,885,28.3,74.62
7,21,14,510,29.25,851,28.3,74.98
7,21,14,657,34.32,798,28.3,74.98
7,21,15,531,40.1,723,28.200000000000003,75.96000000000001
7,21,15,601,46.32,641,28.1,76.4
7,21,16,549,52.82,549,28.0,77.8
7,21,16,444,59.51,444,27.700000000000003,79.17
7,21,17,333,66.32000000000001,333,27.5,81.86
7,21,17,220,73.21000000000001,220,27.200000000000003,83.3
7,21,18,112,80.14,112,26.8,87.05
7,21,18,25,87.01,25,26.5,88.60000000000001
7,22,6,0,101.5,0,24.9,97.91
7,22,6,0,94.46,0,25.0,97.33
7,22,7,23,87.2,23,25.200000000000003,96.83
7,22,7,108,80.34,108,25.4,95.78
7,22,8,217,73.4,217,25.700000000000003,94.55
7,22,8,331,66.5,331,26.0,92.89
7,22,9,446,59.68,446,26.4,89.27
7,22,9,551,52.97,551,27.0,86.18
7,22,10,648,46.45,648,27.5,81.75
7,22,10,732,40.2,732,28.0,79.33
7,22,11,802,34.38,802,28.4,76.5
7,22,11,856,29.26,856,28.700000000000003,75.18
7,22,12,893,25.25,893,29.0,73.65
7,22,12,911,22.97,911,29.200000000000003,72.81
7,22,13,912,22.93,912,29.4,71.99
7,22,13,894,25.14,894,29.5,71.58
7,22,14,858,29.1,858,29.5,71.74
7,22,14,805,34.19,805,29.5,71.74
7,22,15,736,39.99,736,29.5,72.35000000000001
7,22,15,653,46.23,653,29.3,73.18
7,22,16,558,52.75,558,29.200000000000003,74.51
7,22,16,452,59.45,452,29.0,75.37
7,22,17,341,66.27,341,28.700000000000003,78.21000000000001
7,22,17,227,73.17,227,28.4,79.66
7,22,18,117,80.11,117,28.0,83.52
7,22,18,27,86.99,27,27.6,85.49
7,23,6,0,101.51,0,25.200000000000003,99.54
7,23,6,0,94.47,0,25.5,97.79
7,23,7,24,87.2,24,25.8,95.62
7,23,7,111,80.32000000000001,111,26.3,92.93
7,23,8,221,73.38,221,26.9,87.64
7,23,8,336,66.47,336,27.3,85.62
7,23,9,450,59.63,450,27.8,81.28
7,23,9,556,52.91,556,28.200000000000003,79.42
7,23,10,653,46.37,653,28.6,77.02
7,23,10,737,40.11,737,28.9,75.62
7,23,11,807,34.26,807,29.200000000000003,73.76
7,23,11,861,29.11,861,29.5,72.5
7,23,12,897,25.08,897,29.700000000000003,71.43
7,23,12,916,22.77,916,29.8,70.96000000000001
7,23,13,918,22.73,918,30.0,70.07000000000001
7,23,13,900,24.96,900,30.0,70.0
7,23,14,863,28.94,863,30.0,69.94
7,23,14,810,34.06,810,30.0,69.87
7,23,15,732,39.88,732,29.9,70.64
7,23,15,648,46.14,648,29.700000000000003,71.45
7,23,16,554,52.67,554,29.6,73.43
7,23,16,448,59.39,448,29.3,74.71000000000001
7,23,17,338,66.22,338,29.1,78.15
7,23,17,223,73.13,223,28.8,79.51
7,23,18,114,80.08,114,28.4,82.31
7,23,18,26,86.97,26,28.200000000000003,83.27
7,24,6,0,101.52,0,25.5,97.43
7,24,6,0,94.47,0,25.700000000000003,96.38
7,24,7,24,87.19,24,25.8,95.95
7,24,7,112,80.31,112,26.200000000000003,93.81
7,24,8,222,73.35000000000001,222,26.6,91.02
7,24,8,338,66.43,338,27.1,88.48
7,24,9,452,59.58,452,27.6,82.87
7,24,9,558,52.85,558,28.0,80.97
7,24,10,656,46.29,656,28.5,75.97
7,24,10,740,40.01,740,28.8,74.66
7,24,11,810,34.14,810,29.200000000000003,71.51
7,24,11,865,28.96,865,29.4,70.62
7,24,12,902,24.9,902,29.700000000000003,68.99
7,24,12,921,22.57,921,29.8,68.53
7,24,13,921,22.52,921,30.0,67.85
7,24,13,903,24.77,903,30.1,67.4
7,24,14,867,28.78,867,30.1,67.72
7,24,14,813,33.93,813,30.1,67.72
7,24,15,740,39.77,740,30.0,68.68
7,24,15,656,46.05,656,29.9,69.07000000000001
7,24,16,560,52.6,560,29.700000000000003,71.39
7,24,16,453,59.33,453,29.6,71.81
7,24,17,341,66.17,341,29.4,75.26
7,24,17,226,73.10000000000001,226,29.1,76.57000000000001
7,24,18,115,80.06,115,28.8,78.2
7,24,18,26,86.95,26,28.6,79.11
7,25,6,0,101.53,0,25.8,89.37
7,25,6,0,94.47,0,25.9,88.93
7,25,7,17,87.18,23,26.1,90.75
7,25,7,108,80.29,108,26.6,88.12
7,25,8,159,73.32000000000001,216,27.1,87.19
7,25,8,206,66.39,329,27.4,85.68
7,25,9,299,59.53,441,27.8,82.4
7,25,9,328,52.78,546,28.0,81.45
7,25,10,536,46.21,641,28.3,78.91
7,25,10,273,39.9,724,28.5,78.0
7,25,11,380,34.01,793,28.700000000000003,76.36
7,25,11,428,28.8,845,28.8,75.92
7,25,12,246,24.71,861,28.9,75.02
7,25,12,554,22.36,881,28.9,75.02
7,25,13,681,22.31,880,28.9,75.09
7,25,13,490,24.58,863,28.8,75.45
7,25,14,437,28.62,827,28.700000000000003,76.51
7,25,14,60,33.79,775,28.6,76.96000000000001
7,25,15,52,39.66,706,28.4,80.25
7,25,15,41,45.96,624,28.200000000000003,81.19
7,25,16,126,52.53,529,28.0,81.45
7,25,16,157,59.27,426,27.8,82.4
7,25,17,137,66.13,316,27.700000000000003,84.85000000000001
7,25,17,82,73.06,206,27.700000000000003,84.85000000000001
7,25,18,38,80.03,101,27.6,82.58
7,25,18,9,86.94,20,27.6,82.58
7,26,6,0,101.54,0,25.8,93.19
7,26,6,0,94.47,0,26.0,92.1
7,26,7,6,87.17,21,26.1,92.54
7,26,7,26,80.27,103,26.5,90.39
7,26,8,77,73.29,211,26.8,91.33
7,26,8,184,66.35,322,27.0,90.36
7,26,9,286,59.47,434,27.200000000000003,89.39
7,26,9,540,52.71,540,27.4,88.36
7,26,10,636,46.12,636,27.700000000000003,84.24
7,26,10,593,39.8,719,28.1,82.31
7,26,11,790,33.88,790,28.5,77.71000000000001
7,26,11,843,28.64,843,28.700000000000003,76.74
7,26,12,671,24.52,886,29.0,74.07000000000001
7,26,12,905,22.15,905,29.1,73.64
7,26,13,806,22.1,906,29.3,72.51
7,26,13,888,24.39,888,29.3,72.51
7,26,14,853,28.45,853,29.3,72.7
7,26,14,683,33.660000000000004,800,29.3,72.62
7,26,15,590,39.55,720,29.200000000000003,73.67
7,26,15,542,45.87,637,29.0,74.52
7,26,16,507,52.45,544,28.8,77.24
7,26,16,439,59.21,439,28.6,78.14
7,26,17,329,66.08,329,28.4,81.42
7,26,17,216,73.03,216,28.200000000000003,82.45
7,26,18,109,80.01,109,27.9,82.9
7,26,18,24,86.92,24,27.8,83.39
7,27,6,0,101.55,0,25.700000000000003,94.43
7,27,6,0,94.46,0,25.8,93.87
7,27,7,24,87.16,24,26.0,93.83
7,27,7,111,80.24,111,26.3,92.19
7,27,8,222,73.26,222,26.5,91.7
7,27,8,337,66.3,337,26.9,89.66
7,27,9,451,59.41,451,27.200000000000003,86.0
7,27,9,557,52.64,557,27.6,84.02
7,27,10,655,46.03,655,28.0,80.92
7,27,10,739,39.68,739,28.4,79.06
7,27,11,810,33.74,810,28.8,76.14
7,27,11,864,28.48,864,29.1,74.84
7,27,12,697,24.32,890,29.3,73.02
7,27,12,909,21.92,909,29.5,72.12
7,27,13,911,21.88,911,29.6,71.34
7,27,13,894,24.19,894,29.6,71.27
7,27,14,860,28.29,860,29.700000000000003,70.72
7,27,14,807,33.52,807,29.700000000000003,70.72
7,27,15,739,39.44,739,29.6,71.24
7,27,15,654,45.78,654,29.5,71.65
7,27,16,559,52.38,559,29.4,72.9
7,27,16,453,59.15,453,29.200000000000003,73.74
7,27,17,341,66.04,341,29.0,76.45
7,27,17,226,72.99,226,28.8,77.41
7,27,18,116,79.99,116,28.5,79.3
7,27,18,26,86.91,26,28.200000000000003,80.69
7,28,6,0,101.55,0,25.1,95.62
7,28,6,0,94.46,0,25.4,94.03
7,28,7,23,87.14,23,25.700000000000003,93.28
7,28,7,110,80.22,110,26.4,89.52
7,28,8,220,73.22,220,27.1,86.39
7,28,8,334,66.25,334,27.5,84.39
7,28,9,447,59.35,447,27.9,80.38
7,28,9,554,52.56,554,28.3,78.53
7,28,10,433,45.94,650,28.6,75.93
7,28,10,611,39.57,734,28.9,74.63
7,28,11,472,33.6,803,29.1,72.79
7,28,11,484,28.3,856,29.3,71.96000000000001
7,28,12,663,24.12,891,29.5,70.41
7,28,12,761,21.7,909,29.6,69.94
7,28,13,552,21.65,909,29.700000000000003,69.3
7,28,13,592,23.99,891,29.700000000000003,69.23
7,28,14,364,28.12,855,29.700000000000003,69.3
7,28,14,258,33.39,802,29.6,69.7
7,28,15,436,39.34,728,29.5,70.69
7,28,15,323,45.69,645,29.3,71.51
7,28,16,551,52.31,551,29.200000000000003,73.19
7,28,16,446,59.1,446,29.0,74.04
7,28,17,255,66.0,335,28.700000000000003,77.71000000000001
7,28,17,81,72.96000000000001,221,28.4,79.07000000000001
7,28,18,56,79.97,112,28.0,81.5
7,28,18,9,86.9,25,27.8,82.53
7,29,6,0,101.55,0,25.0,97.07
7,29,6,0,94.45,0,25.3,95.46
7,29,7,24,87.12,24,25.5,95.08
7,29,7,111,80.19,111,26.0,92.32
7,29,8,222,73.18,222,26.5,89.2
7,29,8,337,66.2,337,27.0,86.62
7,29,9,450,59.29,450,27.5,80.79
7,29,9,557,52.48,557,28.0,78.47
7,29,10,654,45.84,654,28.5,74.73
7,29,10,738,39.45,738,28.9,73.02
7,29,11,807,33.46,807,29.200000000000003,71.26
7,29,11,861,28.13,861,29.5,69.98
7,29,12,895,23.91,895,29.700000000000003,69.03
7,29,12,914,21.47,914,29.9,68.18
7,29,13,913,21.42,913,30.1,67.62
7,29,13,895,23.78,895,30.1,67.55
7,29,14,858,27.95,858,30.200000000000003,67.58
7,29,14,805,33.25,805,30.200000000000003,67.52
7,29,15,676,39.23,735,30.200000000000003,68.16
7,29,15,506,45.61,651,30.0,68.94
7,29,16,555,52.24,555,29.9,70.69
7,29,16,449,59.04,449,29.8,71.09
7,29,17,337,65.95,337,29.6,74.35000000000001
7,29,17,222,72.93,222,29.3,75.64
7,29,18,112,79.95,112,28.9,77.66
7,29,18,25,86.89,25,28.700000000000003,78.64
7,30,6,0,101.55,0,26.0,92.57
7,30,6,0,94.44,0,26.200000000000003,91.48
7,30,7,24,87.10000000000001,24,26.4,92.14
7,30,7,111,80.16,111,26.9,89.47
7,30,8,222,73.13,222,27.4,87.78
7,30,8,337,66.14,337,27.8,85.76
7,30,9,450,59.22,450,28.200000000000003,81.44
7,30,9,557,52.4,557,28.6,79.57000000000001
7,30,10,654,45.74,654,28.9,76.46000000000001
7,30,10,739,39.33,739,29.3,74.72
7,30,11,809,33.31,809,29.6,72.57000000000001
7,30,11,862,27.95,862,29.8,71.67
7,30,12,895,23.7,895,30.1,70.21000000000001
7,30,12,915,21.23,915,30.200000000000003,69.81
7,30,13,790,21.19,914,30.3,69.58
7,30,13,737,23.58,896,30.4,69.18
7,30,14,783,27.78,861,30.4,69.39
7,30,14,807,33.12,807,30.3,69.78
7,30,15,498,39.12,738,30.200000000000003,70.85000000000001
7,30,15,601,45.52,654,30.1,71.25
7,30,16,558,52.18,558,30.0,73.7
7,30,16,452,58.99,452,29.9,74.12
7,30,17,339,65.92,339,29.8,75.68
7,30,17,212,72.91,224,29.5,77.07000000000001
7,30,18,91,79.93,114,29.200000000000003,78.69
7,30,18,26,86.89,26,29.0,79.60000000000001
7,31,6,0,101.54,0,26.4,93.38
7,31,6,0,94.42,0,26.5,92.93
7,31,7,25,87.08,25,26.700000000000003,93.25
7,31,7,113,80.12,113,27.0,91.63
7,31,8,225,73.09,225,27.3,89.77
7,31,8,341,66.09,341,27.6,88.21000000000001
7,31,9,452,59.15,452,27.9,84.2
7,31,9,559,52.31,559,28.200000000000003,82.75
7,31,10,655,45.64,655,28.5,79.55
7,31,10,741,39.2,741,28.8,78.18
7,31,11,811,33.160000000000004,811,29.200000000000003,75.41
7,31,11,866,27.77,866,29.4,74.55
7,31,12,903,23.48,903,29.700000000000003,72.36
7,31,12,921,20.99,921,29.8,71.94
7,31,13,922,20.95,922,29.9,71.06
7,31,13,904,23.37,904,29.9,71.06
7,31,14,868,27.61,868,29.9,71.03
7,31,14,816,32.980000000000004,816,29.8,71.44
7,31,15,740,39.01,740,29.6,73.17
7,31,15,656,45.44,656,29.4,73.95
7,31,16,561,52.11,561,29.200000000000003,76.38
7,31,16,455,58.94,455,29.0,77.26
7,31,17,343,65.88,343,28.8,79.68
7,31,17,227,72.88,227,28.5,81.07000000000001
7,31,18,116,79.92,116,28.1,83.3
7,31,18,26,86.89,26,27.8,84.85000000000001
8,1,6,0,101.53,0,25.700000000000003,96.8
8,1,6,0,94.4,0,25.9,95.66
8,1,7,25,87.05,25,26.1,95.05
8,1,7,114,80.08,114,26.5,92.84
8,1,8,225,73.04,225,26.9,90.65
8,1,8,341,66.03,341,27.4,88.13
8,1,9,454,59.07,454,27.8,84.13
8,1,9,317,52.23,561,28.4,81.25
8,1,10,659,45.53,659,28.9,76.69
8,1,10,744,39.07,744,29.3,74.95
8,1,11,814,33.0,814,29.8,71.60000000000001
8,1,11,868,27.58,868,30.1,70.38
8,1,12,896,23.25,896,30.4,68.7
8,1,12,915,20.74,915,30.5,68.31
8,1,13,916,20.7,916,30.700000000000003,67.55
8,1,13,897,23.16,897,30.8,67.1
8,1,14,862,27.44,862,30.9,66.82000000000001
8,1,14,807,32.85,807,30.8,67.2
8,1,15,735,38.9,735,30.8,67.51
8,1,15,651,45.35,651,30.700000000000003,67.9
8,1,16,556,52.04,556,30.5,69.84
8,1,16,449,58.89,449,30.3,70.64
8,1,17,337,65.84,337,30.1,73.23
8,1,17,222,72.86,222,29.700000000000003,74.92
8,1,18,113,79.91,113,29.3,78.08
8,1,18,25,86.88,25,28.9,79.9
8,2,6,0,101.52,0,26.1,94.76
8,2,6,0,94.38,0,26.200000000000003,94.21
8,2,7,24,87.02,24,26.4,93.24
8,2,7,111,80.04,111,26.9,90.55
8,2,8,221,72.99,221,27.4,86.01
8,2,8,337,65.96000000000001,337,27.9,83.62
8,2,9,451,59.0,451,28.3,80.10000000000001
8,2,9,558,52.13,558,28.8,77.81
8,2,10,656,45.42,656,29.3,74.56
8,2,10,742,38.94,742,29.6,73.29
8,2,11,813,32.84,813,30.0,70.68
8,2,11,866,27.38,866,30.3,69.48
8,2,12,904,23.03,904,30.6,67.5
8,2,12,922,20.49,922,30.700000000000003,67.12
8,2,13,921,20.46,921,30.9,66.0
8,2,13,902,22.94,902,31.0,65.57000000000001
8,2,14,865,27.27,865,31.0,65.69
8,2,14,811,32.71,811,31.0,65.69
8,2,15,737,38.8,737,31.0,66.28
8,2,15,652,45.27,652,30.9,66.65
8,2,16,556,51.98,556,30.8,68.56
8,2,16,449,58.85,449,30.6,69.41
8,2,17,337,65.81,337,30.4,72.17
8,2,17,221,72.84,221,30.1,73.41
8,2,18,112,79.9,112,29.700000000000003,75.54
8,2,18,25,86.89,25,29.5,76.41
8,3,6,0,101.51,0,26.6,94.94
8,3,6,0,94.36,0,26.6,94.94
8,3,7,5,86.99,24,26.6,95.01
8,3,7,14,80.0,110,26.8,94.0
8,3,8,24,72.93,220,27.0,92.67
8,3,8,63,65.89,335,27.200000000000003,91.59
8,3,9,30,58.92,447,27.4,89.2
8,3,9,207,52.04,554,27.6,88.17
8,3,10,650,45.31,650,27.9,84.94
8,3,10,735,38.81,735,28.1,83.96000000000001
8,3,11,804,32.68,804,28.3,81.96000000000001
8,3,11,857,27.19,857,28.5,81.02
8,3,12,875,22.79,875,28.700000000000003,79.48
8,3,12,489,20.23,894,28.9,78.49
8,3,13,692,20.2,895,29.1,77.05
8,3,13,472,22.73,876,29.200000000000003,76.53
8,3,14,842,27.1,842,29.4,75.22
8,3,14,545,32.58,789,29.4,75.22
8,3,15,727,38.69,727,29.5,74.72
8,3,15,643,45.19,643,29.4,75.15
8,3,16,548,51.92,548,29.3,76.29
8,3,16,406,58.8,442,29.200000000000003,76.73
8,3,17,329,65.78,329,29.0,79.42
8,3,17,179,72.82000000000001,215,28.700000000000003,80.81
8,3,18,89,79.89,107,28.4,83.31
8,3,18,22,86.89,22,28.1,84.77
8,4,6,0,101.5,0,26.4,96.03
8,4,6,0,94.34,0,26.5,95.56
8,4,7,22,86.96000000000001,22,26.6,94.74
8,4,7,8,79.95,106,27.0,92.64
8,4,8,214,72.88,214,27.5,88.74
8,4,8,25,65.83,327,27.8,87.21000000000001
8,4,9,71,58.83,440,28.200000000000003,82.71000000000001
8,4,9,429,51.94,546,28.5,81.29
8,4,10,643,45.19,643,28.8,78.62
8,4,10,558,38.67,728,29.1,77.28
8,4,11,549,32.51,800,29.4,75.35000000000001
8,4,11,665,26.99,854,29.6,74.41
8,4,12,589,22.55,897,29.9,72.60000000000001
8,4,12,484,19.96,916,30.0,72.19
8,4,13,545,19.95,916,30.200000000000003,71.08
8,4,13,583,22.51,898,30.3,70.67
8,4,14,623,26.92,862,30.4,70.28
8,4,14,602,32.44,808,30.4,70.28
8,4,15,569,38.59,732,30.3,71.0
8,4,15,515,45.11,648,30.200000000000003,71.4
8,4,16,405,51.86,552,30.0,73.45
8,4,16,316,58.76,445,29.8,74.29
8,4,17,201,65.75,333,29.6,77.47
8,4,17,105,72.8,219,29.200000000000003,79.27
8,4,18,69,79.88,110,28.9,81.88
8,4,18,17,86.89,24,28.6,83.31
8,5,6,0,101.48,0,26.0,96.9
8,5,6,0,94.31,0,26.1,96.43
8,5,7,7,86.92,23,26.1,96.53
8,5,7,22,79.9,107,26.3,95.49
8,5,8,59,72.82000000000001,213,26.5,94.03
8,5,8,116,65.75,326,26.6,93.48
8,5,9,53,58.75,437,26.8,90.76
8,5,9,135,51.84,543,27.1,89.18
8,5,10,449,45.07,638,27.3,86.81
8,5,10,479,38.52,722,27.6,85.3
8,5,11,537,32.34,793,27.9,82.09
8,5,11,574,26.78,848,28.1,81.15
8,5,12,685,22.31,880,28.4,78.56
8,5,12,679,19.7,899,28.5,78.11
8,5,13,738,19.69,900,28.700000000000003,76.76
8,5,13,732,22.29,881,28.8,76.25
8,5,14,760,26.75,846,28.9,75.96000000000001
8,5,14,792,32.31,792,28.8,76.4
8,5,15,724,38.49,724,28.8,77.42
8,5,15,640,45.03,640,28.6,78.32000000000001
8,5,16,403,51.8,545,28.5,80.64
8,5,16,278,58.72,439,28.200000000000003,82.05
8,5,17,133,65.72,328,28.0,84.77
8,5,17,46,72.79,214,27.8,85.84
8,5,18,24,79.88,107,27.5,87.72
8,5,18,8,86.9,23,27.4,88.23
8,6,6,0,101.46,0,25.6,96.58
8,6,6,0,94.28,0,25.700000000000003,96.01
8,6,7,10,86.88,25,25.8,96.66
8,6,7,49,79.85000000000001,113,26.0,95.53
8,6,8,95,72.75,223,26.200000000000003,96.14
8,6,8,339,65.68,339,26.3,95.67
8,6,9,453,58.66,453,26.5,93.82
8,6,9,561,51.73,561,26.8,92.18
